surah_id,ayah_id,surah_title_ar,surah_title_en,surah_title_en_trans,revelation_type,text,surah,ayah,ayah_title,juz,manzil,page,hizb_quarter,sajda,sajda_id,sajda_recommended,sajda_obligatory
2,70,البقرة,Al-Baqara,The Cow,Medinan,وإذ أخذنا ميثاقكم ورفعنا فوقكم الطور خذوا ما آتيناكم بقوة واذكروا ما فيه لعلكم تتقون,2,63,2:63,1,1,10,4,FALSE,,,
2,71,البقرة,Al-Baqara,The Cow,Medinan,ثم توليتم من بعد ذلك ۖ فلولا فضل الله عليكم ورحمته لكنتم من الخاسرين,2,64,2:64,1,1,10,4,FALSE,,,
2,72,البقرة,Al-Baqara,The Cow,Medinan,ولقد علمتم الذين اعتدوا منكم في السبت فقلنا لهم كونوا قردة خاسئين,2,65,2:65,1,1,10,4,FALSE,,,
2,73,البقرة,Al-Baqara,The Cow,Medinan,فجعلناها نكالا لما بين يديها وما خلفها وموعظة للمتقين,2,66,2:66,1,1,10,4,FALSE,,,
2,74,البقرة,Al-Baqara,The Cow,Medinan,وإذ قال موسى لقومه إن الله يأمركم أن تذبحوا بقرة ۖ قالوا أتتخذنا هزوا ۖ قال أعوذ بالله أن أكون من الجاهلين,2,67,2:67,1,1,10,4,FALSE,,,
2,75,البقرة,Al-Baqara,The Cow,Medinan,قالوا ادع لنا ربك يبين لنا ما هي ۚ قال إنه يقول إنها بقرة لا فارض ولا بكر عوان بين ذلك ۖ فافعلوا ما تؤمرون,2,68,2:68,1,1,10,4,FALSE,,,
2,76,البقرة,Al-Baqara,The Cow,Medinan,قالوا ادع لنا ربك يبين لنا ما لونها ۚ قال إنه يقول إنها بقرة صفراء فاقع لونها تسر الناظرين,2,69,2:69,1,1,10,4,FALSE,,,
2,77,البقرة,Al-Baqara,The Cow,Medinan,قالوا ادع لنا ربك يبين لنا ما هي إن البقر تشابه علينا وإنا إن شاء الله لمهتدون,2,70,2:70,1,1,11,4,FALSE,,,
2,78,البقرة,Al-Baqara,The Cow,Medinan,قال إنه يقول إنها بقرة لا ذلول تثير الأرض ولا تسقي الحرث مسلمة لا شية فيها ۚ قالوا الآن جئت بالحق ۚ فذبحوها وما كادوا يفعلون,2,71,2:71,1,1,11,4,FALSE,,,
2,79,البقرة,Al-Baqara,The Cow,Medinan,وإذ قتلتم نفسا فادارأتم فيها ۖ والله مخرج ما كنتم تكتمون,2,72,2:72,1,1,11,4,FALSE,,,
2,80,البقرة,Al-Baqara,The Cow,Medinan,فقلنا اضربوه ببعضها ۚ كذلك يحيي الله الموتى ويريكم آياته لعلكم تعقلون,2,73,2:73,1,1,11,4,FALSE,,,
2,81,البقرة,Al-Baqara,The Cow,Medinan,ثم قست قلوبكم من بعد ذلك فهي كالحجارة أو أشد قسوة ۚ وإن من الحجارة لما يتفجر منه الأنهار ۚ وإن منها لما يشقق فيخرج منه الماء ۚ وإن منها لما يهبط من خشية الله ۗ وما الله بغافل عما تعملون,2,74,2:74,1,1,11,4,FALSE,,,
2,82,البقرة,Al-Baqara,The Cow,Medinan,۞ أفتطمعون أن يؤمنوا لكم وقد كان فريق منهم يسمعون كلام الله ثم يحرفونه من بعد ما عقلوه وهم يعلمون,2,75,2:75,1,1,11,5,FALSE,,,
2,83,البقرة,Al-Baqara,The Cow,Medinan,وإذا لقوا الذين آمنوا قالوا آمنا وإذا خلا بعضهم إلى بعض قالوا أتحدثونهم بما فتح الله عليكم ليحاجوكم به عند ربكم ۚ أفلا تعقلون,2,76,2:76,1,1,11,5,FALSE,,,
2,84,البقرة,Al-Baqara,The Cow,Medinan,أولا يعلمون أن الله يعلم ما يسرون وما يعلنون,2,77,2:77,1,1,12,5,FALSE,,,
2,85,البقرة,Al-Baqara,The Cow,Medinan,ومنهم أميون لا يعلمون الكتاب إلا أماني وإن هم إلا يظنون,2,78,2:78,1,1,12,5,FALSE,,,
2,86,البقرة,Al-Baqara,The Cow,Medinan,فويل للذين يكتبون الكتاب بأيديهم ثم يقولون هذا من عند الله ليشتروا به ثمنا قليلا ۖ فويل لهم مما كتبت أيديهم وويل لهم مما يكسبون,2,79,2:79,1,1,12,5,FALSE,,,
2,87,البقرة,Al-Baqara,The Cow,Medinan,وقالوا لن تمسنا النار إلا أياما معدودة ۚ قل أتخذتم عند الله عهدا فلن يخلف الله عهده ۖ أم تقولون على الله ما لا تعلمون,2,80,2:80,1,1,12,5,FALSE,,,
2,88,البقرة,Al-Baqara,The Cow,Medinan,بلى من كسب سيئة وأحاطت به خطيئته فأولئك أصحاب النار ۖ هم فيها خالدون,2,81,2:81,1,1,12,5,FALSE,,,
2,89,البقرة,Al-Baqara,The Cow,Medinan,والذين آمنوا وعملوا الصالحات أولئك أصحاب الجنة ۖ هم فيها خالدون,2,82,2:82,1,1,12,5,FALSE,,,
2,90,البقرة,Al-Baqara,The Cow,Medinan,وإذ أخذنا ميثاق بني إسرائيل لا تعبدون إلا الله وبالوالدين إحسانا وذي القربى واليتامى والمساكين وقولوا للناس حسنا وأقيموا الصلاة وآتوا الزكاة ثم توليتم إلا قليلا منكم وأنتم معرضون,2,83,2:83,1,1,12,5,FALSE,,,
2,91,البقرة,Al-Baqara,The Cow,Medinan,وإذ أخذنا ميثاقكم لا تسفكون دماءكم ولا تخرجون أنفسكم من دياركم ثم أقررتم وأنتم تشهدون,2,84,2:84,1,1,13,5,FALSE,,,
2,92,البقرة,Al-Baqara,The Cow,Medinan,ثم أنتم هؤلاء تقتلون أنفسكم وتخرجون فريقا منكم من ديارهم تظاهرون عليهم بالإثم والعدوان وإن يأتوكم أسارى تفادوهم وهو محرم عليكم إخراجهم ۚ أفتؤمنون ببعض الكتاب وتكفرون ببعض ۚ فما جزاء من يفعل ذلك منكم إلا خزي في الحياة الدنيا ۖ ويوم القيامة يردون إلى أشد العذاب ۗ وما الله بغافل عما تعملون,2,85,2:85,1,1,13,5,FALSE,,,
2,93,البقرة,Al-Baqara,The Cow,Medinan,أولئك الذين اشتروا الحياة الدنيا بالآخرة ۖ فلا يخفف عنهم العذاب ولا هم ينصرون,2,86,2:86,1,1,13,5,FALSE,,,
2,94,البقرة,Al-Baqara,The Cow,Medinan,ولقد آتينا موسى الكتاب وقفينا من بعده بالرسل ۖ وآتينا عيسى ابن مريم البينات وأيدناه بروح القدس ۗ أفكلما جاءكم رسول بما لا تهوى أنفسكم استكبرتم ففريقا كذبتم وفريقا تقتلون,2,87,2:87,1,1,13,5,FALSE,,,
2,95,البقرة,Al-Baqara,The Cow,Medinan,وقالوا قلوبنا غلف ۚ بل لعنهم الله بكفرهم فقليلا ما يؤمنون,2,88,2:88,1,1,13,5,FALSE,,,
2,96,البقرة,Al-Baqara,The Cow,Medinan,ولما جاءهم كتاب من عند الله مصدق لما معهم وكانوا من قبل يستفتحون على الذين كفروا فلما جاءهم ما عرفوا كفروا به ۚ فلعنة الله على الكافرين,2,89,2:89,1,1,14,5,FALSE,,,
2,97,البقرة,Al-Baqara,The Cow,Medinan,بئسما اشتروا به أنفسهم أن يكفروا بما أنزل الله بغيا أن ينزل الله من فضله على من يشاء من عباده ۖ فباءوا بغضب على غضب ۚ وللكافرين عذاب مهين,2,90,2:90,1,1,14,5,FALSE,,,
2,98,البقرة,Al-Baqara,The Cow,Medinan,وإذا قيل لهم آمنوا بما أنزل الله قالوا نؤمن بما أنزل علينا ويكفرون بما وراءه وهو الحق مصدقا لما معهم ۗ قل فلم تقتلون أنبياء الله من قبل إن كنتم مؤمنين,2,91,2:91,1,1,14,5,FALSE,,,
2,99,البقرة,Al-Baqara,The Cow,Medinan,۞ ولقد جاءكم موسى بالبينات ثم اتخذتم العجل من بعده وأنتم ظالمون,2,92,2:92,1,1,14,6,FALSE,,,
2,100,البقرة,Al-Baqara,The Cow,Medinan,وإذ أخذنا ميثاقكم ورفعنا فوقكم الطور خذوا ما آتيناكم بقوة واسمعوا ۖ قالوا سمعنا وعصينا وأشربوا في قلوبهم العجل بكفرهم ۚ قل بئسما يأمركم به إيمانكم إن كنتم مؤمنين,2,93,2:93,1,1,14,6,FALSE,,,
2,101,البقرة,Al-Baqara,The Cow,Medinan,قل إن كانت لكم الدار الآخرة عند الله خالصة من دون الناس فتمنوا الموت إن كنتم صادقين,2,94,2:94,1,1,15,6,FALSE,,,
2,102,البقرة,Al-Baqara,The Cow,Medinan,ولن يتمنوه أبدا بما قدمت أيديهم ۗ والله عليم بالظالمين,2,95,2:95,1,1,15,6,FALSE,,,
2,103,البقرة,Al-Baqara,The Cow,Medinan,ولتجدنهم أحرص الناس على حياة ومن الذين أشركوا ۚ يود أحدهم لو يعمر ألف سنة وما هو بمزحزحه من العذاب أن يعمر ۗ والله بصير بما يعملون,2,96,2:96,1,1,15,6,FALSE,,,
2,104,البقرة,Al-Baqara,The Cow,Medinan,قل من كان عدوا لجبريل فإنه نزله على قلبك بإذن الله مصدقا لما بين يديه وهدى وبشرى للمؤمنين,2,97,2:97,1,1,15,6,FALSE,,,
2,105,البقرة,Al-Baqara,The Cow,Medinan,من كان عدوا لله وملائكته ورسله وجبريل وميكال فإن الله عدو للكافرين,2,98,2:98,1,1,15,6,FALSE,,,
2,106,البقرة,Al-Baqara,The Cow,Medinan,ولقد أنزلنا إليك آيات بينات ۖ وما يكفر بها إلا الفاسقون,2,99,2:99,1,1,15,6,FALSE,,,
2,107,البقرة,Al-Baqara,The Cow,Medinan,أوكلما عاهدوا عهدا نبذه فريق منهم ۚ بل أكثرهم لا يؤمنون,2,100,2:100,1,1,15,6,FALSE,,,
2,108,البقرة,Al-Baqara,The Cow,Medinan,ولما جاءهم رسول من عند الله مصدق لما معهم نبذ فريق من الذين أوتوا الكتاب كتاب الله وراء ظهورهم كأنهم لا يعلمون,2,101,2:101,1,1,15,6,FALSE,,,
2,109,البقرة,Al-Baqara,The Cow,Medinan,واتبعوا ما تتلو الشياطين على ملك سليمان ۖ وما كفر سليمان ولكن الشياطين كفروا يعلمون الناس السحر وما أنزل على الملكين ببابل هاروت وماروت ۚ وما يعلمان من أحد حتى يقولا إنما نحن فتنة فلا تكفر ۖ فيتعلمون منهما ما يفرقون به بين المرء وزوجه ۚ وما هم بضارين به من أحد إلا بإذن الله ۚ ويتعلمون ما يضرهم ولا ينفعهم ۚ ولقد علموا لمن اشتراه ما له في الآخرة من خلاق ۚ ولبئس ما شروا به أنفسهم ۚ لو كانوا يعلمون,2,102,2:102,1,1,16,6,FALSE,,,
2,110,البقرة,Al-Baqara,The Cow,Medinan,ولو أنهم آمنوا واتقوا لمثوبة من عند الله خير ۖ لو كانوا يعلمون,2,103,2:103,1,1,16,6,FALSE,,,
2,111,البقرة,Al-Baqara,The Cow,Medinan,يا أيها الذين آمنوا لا تقولوا راعنا وقولوا انظرنا واسمعوا ۗ وللكافرين عذاب أليم,2,104,2:104,1,1,16,6,FALSE,,,
2,112,البقرة,Al-Baqara,The Cow,Medinan,ما يود الذين كفروا من أهل الكتاب ولا المشركين أن ينزل عليكم من خير من ربكم ۗ والله يختص برحمته من يشاء ۚ والله ذو الفضل العظيم,2,105,2:105,1,1,16,6,FALSE,,,
2,113,البقرة,Al-Baqara,The Cow,Medinan,۞ ما ننسخ من آية أو ننسها نأت بخير منها أو مثلها ۗ ألم تعلم أن الله على كل شيء قدير,2,106,2:106,1,1,17,7,FALSE,,,
2,114,البقرة,Al-Baqara,The Cow,Medinan,ألم تعلم أن الله له ملك السماوات والأرض ۗ وما لكم من دون الله من ولي ولا نصير,2,107,2:107,1,1,17,7,FALSE,,,
2,115,البقرة,Al-Baqara,The Cow,Medinan,أم تريدون أن تسألوا رسولكم كما سئل موسى من قبل ۗ ومن يتبدل الكفر بالإيمان فقد ضل سواء السبيل,2,108,2:108,1,1,17,7,FALSE,,,
2,116,البقرة,Al-Baqara,The Cow,Medinan,ود كثير من أهل الكتاب لو يردونكم من بعد إيمانكم كفارا حسدا من عند أنفسهم من بعد ما تبين لهم الحق ۖ فاعفوا واصفحوا حتى يأتي الله بأمره ۗ إن الله على كل شيء قدير,2,109,2:109,1,1,17,7,FALSE,,,
2,117,البقرة,Al-Baqara,The Cow,Medinan,وأقيموا الصلاة وآتوا الزكاة ۚ وما تقدموا لأنفسكم من خير تجدوه عند الله ۗ إن الله بما تعملون بصير,2,110,2:110,1,1,17,7,FALSE,,,
2,118,البقرة,Al-Baqara,The Cow,Medinan,وقالوا لن يدخل الجنة إلا من كان هودا أو نصارى ۗ تلك أمانيهم ۗ قل هاتوا برهانكم إن كنتم صادقين,2,111,2:111,1,1,17,7,FALSE,,,
