surah_id,ayah_id,surah_title_ar,surah_title_en,surah_title_en_trans,revelation_type,text,surah,ayah,ayah_title,juz,manzil,page,hizb_quarter,sajda,sajda_id,sajda_recommended,sajda_obligatory
2,41,البقرة,Al-Baqara,The Cow,Medinan,"And behold, We said to the angels: ""Bow down to Adam"" and they bowed down. Not so Iblis: he refused and was haughty: He was of those who reject Faith.",2,34,2:34,1,1,6,2,FALSE,,,
2,42,البقرة,Al-Baqara,The Cow,Medinan,"We said: ""O Adam! dwell thou and thy wife in the Garden; and eat of the bountiful things therein as (where and when) ye will; but approach not this tree, or ye run into harm and transgression.""",2,35,2:35,1,1,6,2,FALSE,,,
2,43,البقرة,Al-Baqara,The Cow,Medinan,"Then did Satan make them slip from the (garden), and get them out of the state (of felicity) in which they had been. We said: ""Get ye down, all (ye people), with enmity between yourselves. On earth will be your dwelling-place and your means of livelihood - for a time.""",2,36,2:36,1,1,6,2,FALSE,,,
2,44,البقرة,Al-Baqara,The Cow,Medinan,"Then learnt Adam from his Lord words of inspiration, and his Lord Turned towards him; for He is Oft-Returning, Most Merciful.",2,37,2:37,1,1,6,2,FALSE,,,
2,45,البقرة,Al-Baqara,The Cow,Medinan,"We said: ""Get ye down all from here; and if, as is sure, there comes to you Guidance from me, whosoever follows My guidance, on them shall be no fear, nor shall they grieve.",2,38,2:38,1,1,7,2,FALSE,,,
2,46,البقرة,Al-Baqara,The Cow,Medinan,"""But those who reject Faith and belie Our Signs, they shall be companions of the Fire; they shall abide therein.""",2,39,2:39,1,1,7,2,FALSE,,,
2,47,البقرة,Al-Baqara,The Cow,Medinan,"O Children of Israel! call to mind the (special) favour which I bestowed upon you, and fulfil your covenant with Me as I fulfil My Covenant with you, and fear none but Me.",2,40,2:40,1,1,7,2,FALSE,,,
2,48,البقرة,Al-Baqara,The Cow,Medinan,"And believe in what I reveal, confirming the revelation which is with you, and be not the first to reject Faith therein, nor sell My Signs for a small price; and fear Me, and Me alone.",2,41,2:41,1,1,7,2,FALSE,,,
2,49,البقرة,Al-Baqara,The Cow,Medinan,"And cover not Truth with falsehood, nor conceal the Truth when ye know (what it is).",2,42,2:42,1,1,7,2,FALSE,,,
2,50,البقرة,Al-Baqara,The Cow,Medinan,And be steadfast in prayer; practise regular charity; and bow down your heads with those who bow down (in worship).,2,43,2:43,1,1,7,2,FALSE,,,
2,51,البقرة,Al-Baqara,The Cow,Medinan,"Do ye enjoin right conduct on the people, and forget (To practise it) yourselves, and yet ye study the Scripture? Will ye not understand?",2,44,2:44,1,1,7,3,FALSE,,,
2,52,البقرة,Al-Baqara,The Cow,Medinan,"Nay, seek (Allah's) help with patient perseverance and prayer: It is indeed hard, except to those who bring a lowly spirit,-",2,45,2:45,1,1,7,3,FALSE,,,
2,53,البقرة,Al-Baqara,The Cow,Medinan,"Who bear in mind the certainty that they are to meet their Lord, and that they are to return to Him.",2,46,2:46,1,1,7,3,FALSE,,,
2,54,البقرة,Al-Baqara,The Cow,Medinan,"Children of Israel! call to mind the (special) favour which I bestowed upon you, and that I preferred you to all other (for My Message).",2,47,2:47,1,1,7,3,FALSE,,,
2,55,البقرة,Al-Baqara,The Cow,Medinan,"Then guard yourselves against a day when one soul shall not avail another nor shall intercession be accepted for her, nor shall compensation be taken from her, nor shall anyone be helped (from outside).",2,48,2:48,1,1,7,3,FALSE,,,
2,56,البقرة,Al-Baqara,The Cow,Medinan,"And remember, We delivered you from the people of Pharaoh: They set you hard tasks and punishments, slaughtered your sons and let your women-folk live; therein was a tremendous trial from your Lord.",2,49,2:49,1,1,8,3,FALSE,,,
2,57,البقرة,Al-Baqara,The Cow,Medinan,And remember We divided the sea for you and saved you and drowned Pharaoh's people within your very sight.,2,50,2:50,1,1,8,3,FALSE,,,
2,58,البقرة,Al-Baqara,The Cow,Medinan,"And remember We appointed forty nights for Moses, and in his absence ye took the calf (for worship), and ye did grievous wrong.",2,51,2:51,1,1,8,3,FALSE,,,
2,59,البقرة,Al-Baqara,The Cow,Medinan,Even then We did forgive you; there was a chance for you to be grateful.,2,52,2:52,1,1,8,3,FALSE,,,
2,60,البقرة,Al-Baqara,The Cow,Medinan,And remember We gave Moses the Scripture and the Criterion (Between right and wrong): There was a chance for you to be guided aright.,2,53,2:53,1,1,8,3,FALSE,,,
2,61,البقرة,Al-Baqara,The Cow,Medinan,"And remember Moses said to his people: ""O my people! Ye have indeed wronged yourselves by your worship of the calf: So turn (in repentance) to your Maker, and slay yourselves (the wrong-doers); that will be better for you in the sight of your Maker."" Then He turned towards you (in forgiveness): For He is Oft-Returning, Most Merciful.",2,54,2:54,1,1,8,3,FALSE,,,
2,62,البقرة,Al-Baqara,The Cow,Medinan,"And remember ye said: ""O Moses! We shall never believe in thee until we see Allah manifestly,"" but ye were dazed with thunder and lighting even as ye looked on.",2,55,2:55,1,1,8,3,FALSE,,,
2,63,البقرة,Al-Baqara,The Cow,Medinan,Then We raised you up after your death: Ye had the chance to be grateful.,2,56,2:56,1,1,8,3,FALSE,,,
2,64,البقرة,Al-Baqara,The Cow,Medinan,"And We gave you the shade of clouds and sent down to you Manna and quails, saying: ""Eat of the good things We have provided for you:"" (But they rebelled); to us they did no harm, but they harmed their own souls.",2,57,2:57,1,1,8,3,FALSE,,,
2,65,البقرة,Al-Baqara,The Cow,Medinan,"And remember We said: ""Enter this town, and eat of the plenty therein as ye wish; but enter the gate with humility, in posture and in words, and We shall forgive you your faults and increase (the portion of) those who do good.""",2,58,2:58,1,1,9,3,FALSE,,,
2,66,البقرة,Al-Baqara,The Cow,Medinan,"But the transgressors changed the word from that which had been given them; so We sent on the transgressors a plague from heaven, for that they infringed (Our command) repeatedly.",2,59,2:59,1,1,9,3,FALSE,,,
2,67,البقرة,Al-Baqara,The Cow,Medinan,"And remember Moses prayed for water for his people; We said: ""Strike the rock with thy staff."" Then gushed forth therefrom twelve springs. Each group knew its own place for water. So eat and drink of the sustenance provided by Allah, and do no evil nor mischief on the (face of the) earth.",2,60,2:60,1,1,9,4,FALSE,,,
2,68,البقرة,Al-Baqara,The Cow,Medinan,"And remember ye said: ""O Moses! we cannot endure one kind of food (always); so beseech thy Lord for us to produce for us of what the earth groweth, -its pot-herbs, and cucumbers, Its garlic, lentils, and onions."" He said: ""Will ye exchange the better for the worse? Go ye down to any town, and ye shall find what ye want!"" They were covered with humiliation and misery; they drew on themselves the wrath of Allah. This because they went on rejecting the Signs of Allah and slaying His Messengers without just cause. This because they rebelled and went on transgressing.",2,61,2:61,1,1,9,4,FALSE,,,
2,69,البقرة,Al-Baqara,The Cow,Medinan,"Those who believe (in the Qur'an), and those who follow the Jewish (scriptures), and the Christians and the Sabians,- any who believe in Allah and the Last Day, and work righteousness, shall have their reward with their Lord; on them shall be no fear, nor shall they grieve.",2,62,2:62,1,1,10,4,FALSE,,,
2,70,البقرة,Al-Baqara,The Cow,Medinan,"And remember We took your covenant and We raised above you (The towering height) of Mount (Sinai): (Saying): ""Hold firmly to what We have given you and bring (ever) to remembrance what is therein: Perchance ye may fear Allah.""",2,63,2:63,1,1,10,4,FALSE,,,
2,71,البقرة,Al-Baqara,The Cow,Medinan,"But ye turned back thereafter: Had it not been for the Grace and Mercy of Allah to you, ye had surely been among the lost.",2,64,2:64,1,1,10,4,FALSE,,,
2,72,البقرة,Al-Baqara,The Cow,Medinan,"And well ye knew those amongst you who transgressed in the matter of the Sabbath: We said to them: ""Be ye apes, despised and rejected.""",2,65,2:65,1,1,10,4,FALSE,,,
2,73,البقرة,Al-Baqara,The Cow,Medinan,"So We made it an example to their own time and to their posterity, and a lesson to those who fear Allah.",2,66,2:66,1,1,10,4,FALSE,,,
2,74,البقرة,Al-Baqara,The Cow,Medinan,"And remember Moses said to his people: ""Allah commands that ye sacrifice a heifer."" They said: ""Makest thou a laughing-stock of us?"" He said: ""Allah save me from being an ignorant (fool)!""",2,67,2:67,1,1,10,4,FALSE,,,
2,75,البقرة,Al-Baqara,The Cow,Medinan,"They said: ""Beseech on our behalf Thy Lord to make plain to us what (heifer) it is!"" He said; ""He says: The heifer should be neither too old nor too young, but of middling age. Now do what ye are commanded!""",2,68,2:68,1,1,10,4,FALSE,,,
2,76,البقرة,Al-Baqara,The Cow,Medinan,"They said: ""Beseech on our behalf Thy Lord to make plain to us Her colour."" He said: ""He says: A fawn-coloured heifer, pure and rich in tone, the admiration of beholders!""",2,69,2:69,1,1,10,4,FALSE,,,
2,77,البقرة,Al-Baqara,The Cow,Medinan,"They said: ""Beseech on our behalf Thy Lord to make plain to us what she is: To us are all heifers alike: We wish indeed for guidance, if Allah wills.""",2,70,2:70,1,1,11,4,FALSE,,,
2,78,البقرة,Al-Baqara,The Cow,Medinan,"He said: ""He says: A heifer not trained to till the soil or water the fields; sound and without blemish."" They said: ""Now hast thou brought the truth."" Then they offered her in sacrifice, but not with good-will.",2,71,2:71,1,1,11,4,FALSE,,,
2,79,البقرة,Al-Baqara,The Cow,Medinan,Remember ye slew a man and fell into a dispute among yourselves as to the crime: But Allah was to bring forth what ye did hide.,2,72,2:72,1,1,11,4,FALSE,,,
2,80,البقرة,Al-Baqara,The Cow,Medinan,"So We said: ""Strike the (body) with a piece of the (heifer)."" Thus Allah bringeth the dead to life and showeth you His Signs: Perchance ye may understand.",2,73,2:73,1,1,11,4,FALSE,,,
2,81,البقرة,Al-Baqara,The Cow,Medinan,Thenceforth were your hearts hardened: They became like a rock and even worse in hardness. For among rocks there are some from which rivers gush forth; others there are which when split asunder send forth water; and others which sink for fear of Allah. And Allah is not unmindful of what ye do.,2,74,2:74,1,1,11,4,FALSE,,,
2,82,البقرة,Al-Baqara,The Cow,Medinan,"Can ye (o ye men of Faith) entertain the hope that they will believe in you?- Seeing that a party of them heard the Word of Allah, and perverted it knowingly after they understood it.",2,75,2:75,1,1,11,5,FALSE,,,
2,83,البقرة,Al-Baqara,The Cow,Medinan,"Behold! when they meet the men of Faith, they say: ""We believe"": But when they meet each other in private, they say: ""Shall you tell them what Allah hath revealed to you, that they may engage you in argument about it before your Lord?""- Do ye not understand (their aim)?",2,76,2:76,1,1,11,5,FALSE,,,
2,84,البقرة,Al-Baqara,The Cow,Medinan,Know they not that Allah knoweth what they conceal and what they reveal?,2,77,2:77,1,1,12,5,FALSE,,,
2,85,البقرة,Al-Baqara,The Cow,Medinan,"And there are among them illiterates, who know not the Book, but (see therein their own) desires, and they do nothing but conjecture.",2,78,2:78,1,1,12,5,FALSE,,,
2,86,البقرة,Al-Baqara,The Cow,Medinan,"Then woe to those who write the Book with their own hands, and then say:""This is from Allah,"" to traffic with it for miserable price!- Woe to them for what their hands do write, and for the gain they make thereby.",2,79,2:79,1,1,12,5,FALSE,,,
2,87,البقرة,Al-Baqara,The Cow,Medinan,"And they say: ""The Fire shall not touch us but for a few numbered days:"" Say: ""Have ye taken a promise from Allah, for He never breaks His promise? or is it that ye say of Allah what ye do not know?""",2,80,2:80,1,1,12,5,FALSE,,,
2,88,البقرة,Al-Baqara,The Cow,Medinan,"Nay, those who seek gain in evil, and are girt round by their sins,- they are companions of the Fire: Therein shall they abide (For ever).",2,81,2:81,1,1,12,5,FALSE,,,
2,89,البقرة,Al-Baqara,The Cow,Medinan,"But those who have faith and work righteousness, they are companions of the Garden: Therein shall they abide (For ever).",2,82,2:82,1,1,12,5,FALSE,,,
2,90,البقرة,Al-Baqara,The Cow,Medinan,"And remember We took a covenant from the Children of Israel (to this effect): Worship none but Allah; treat with kindness your parents and kindred, and orphans and those in need; speak fair to the people; be steadfast in prayer; and practise regular charity. Then did ye turn back, except a few among you, and ye backslide (even now).",2,83,2:83,1,1,12,5,FALSE,,,
2,91,البقرة,Al-Baqara,The Cow,Medinan,"And remember We took your covenant (to this effect): Shed no blood amongst you, nor turn out your own people from your homes: and this ye solemnly ratified, and to this ye can bear witness.",2,84,2:84,1,1,13,5,FALSE,,,
2,92,البقرة,Al-Baqara,The Cow,Medinan,"After this it is ye, the same people, who slay among yourselves, and banish a party of you from their homes; assist (Their enemies) against them, in guilt and rancour; and if they come to you as captives, ye ransom them, though it was not lawful for you to banish them. Then is it only a part of the Book that ye believe in, and do ye reject the rest? but what is the reward for those among you who behave like this but disgrace in this life?- and on the Day of Judgment they shall be consigned to the most grievous penalty. For Allah is not unmindful of what ye do.",2,85,2:85,1,1,13,5,FALSE,,,
2,93,البقرة,Al-Baqara,The Cow,Medinan,These are the people who buy the life of this world at the price of the Hereafter: their penalty shall not be lightened nor shall they be helped.,2,86,2:86,1,1,13,5,FALSE,,,
2,94,البقرة,Al-Baqara,The Cow,Medinan,"We gave Moses the Book and followed him up with a succession of messengers; We gave Jesus the son of Mary Clear (Signs) and strengthened him with the holy spirit. Is it that whenever there comes to you a messenger with what ye yourselves desire not, ye are puffed up with pride?- Some ye called impostors, and others ye slay!",2,87,2:87,1,1,13,5,FALSE,,,
2,95,البقرة,Al-Baqara,The Cow,Medinan,"They say, ""Our hearts are the wrappings (which preserve Allah's Word: we need no more)."" Nay, Allah's curse is on them for their blasphemy: Little is it they believe.",2,88,2:88,1,1,13,5,FALSE,,,
2,96,البقرة,Al-Baqara,The Cow,Medinan,"And when there comes to them a Book from Allah, confirming what is with them,- although from of old they had prayed for victory against those without Faith,- when there comes to them that which they (should) have recognised, they refuse to believe in it but the curse of Allah is on those without Faith.",2,89,2:89,1,1,14,5,FALSE,,,
2,97,البقرة,Al-Baqara,The Cow,Medinan,"Miserable is the price for which they have sold their souls, in that they deny (the revelation) which Allah has sent down, in insolent envy that Allah of His Grace should send it to any of His servants He pleases: Thus have they drawn on themselves Wrath upon Wrath. And humiliating is the punishment of those who reject Faith.",2,90,2:90,1,1,14,5,FALSE,,,
2,98,البقرة,Al-Baqara,The Cow,Medinan,"When it is said to them, ""Believe in what Allah Hath sent down, ""they say, ""We believe in what was sent down to us:"" yet they reject all besides, even if it be Truth confirming what is with them. Say: ""Why then have ye slain the prophets of Allah in times gone by, if ye did indeed believe?""",2,91,2:91,1,1,14,5,FALSE,,,
2,99,البقرة,Al-Baqara,The Cow,Medinan,"There came to you Moses with clear (Signs); yet ye worshipped the calf (Even) after that, and ye did behave wrongfully.",2,92,2:92,1,1,14,6,FALSE,,,
2,100,البقرة,Al-Baqara,The Cow,Medinan,"And remember We took your covenant and We raised above you (the towering height) of Mount (Sinai): (Saying): ""Hold firmly to what We have given you, and hearken (to the Law)"": They said:"" We hear, and we disobey:"" And they had to drink into their hearts (of the taint) of the calf because of their Faithlessness. Say: ""Vile indeed are the behests of your Faith if ye have any faith!""",2,93,2:93,1,1,14,6,FALSE,,,
2,101,البقرة,Al-Baqara,The Cow,Medinan,"Say: ""If the last Home, with Allah, be for you specially, and not for anyone else, then seek ye for death, if ye are sincere.""",2,94,2:94,1,1,15,6,FALSE,,,
2,102,البقرة,Al-Baqara,The Cow,Medinan,"But they will never seek for death, on account of the (sins) which their hands have sent on before them. and Allah is well-acquainted with the wrong-doers.",2,95,2:95,1,1,15,6,FALSE,,,
2,103,البقرة,Al-Baqara,The Cow,Medinan,"Thou wilt indeed find them, of all people, most greedy of life,-even more than the idolaters: Each one of them wishes He could be given a life of a thousand years: But the grant of such life will not save him from (due) punishment. For Allah sees well all that they do.",2,96,2:96,1,1,15,6,FALSE,,,
2,104,البقرة,Al-Baqara,The Cow,Medinan,"Say: Whoever is an enemy to Gabriel-for he brings down the (revelation) to thy heart by Allah's will, a confirmation of what went before, and guidance and glad tidings for those who believe,-",2,97,2:97,1,1,15,6,FALSE,,,
2,105,البقرة,Al-Baqara,The Cow,Medinan,"Whoever is an enemy to Allah and His angels and messengers, to Gabriel and Michael,- Lo! Allah is an enemy to those who reject Faith.",2,98,2:98,1,1,15,6,FALSE,,,
2,106,البقرة,Al-Baqara,The Cow,Medinan,We have sent down to thee Manifest Signs (ayat); and none reject them but those who are perverse.,2,99,2:99,1,1,15,6,FALSE,,,
2,107,البقرة,Al-Baqara,The Cow,Medinan,"Is it not (the case) that every time they make a covenant, some party among them throw it aside?- Nay, Most of them are faithless.",2,100,2:100,1,1,15,6,FALSE,,,
2,108,البقرة,Al-Baqara,The Cow,Medinan,"And when there came to them a messenger from Allah, confirming what was with them, a party of the people of the Book threw away the Book of Allah behind their backs, as if (it had been something) they did not know!",2,101,2:101,1,1,15,6,FALSE,,,
2,109,البقرة,Al-Baqara,The Cow,Medinan,"They followed what the evil ones gave out (falsely) against the power of Solomon: the blasphemers Were, not Solomon, but the evil ones, teaching men Magic, and such things as came down at babylon to the angels Harut and Marut. But neither of these taught anyone (Such things) without saying: ""We are only for trial; so do not blaspheme."" They learned from them the means to sow discord between man and wife. But they could not thus harm anyone except by Allah's permission. And they learned what harmed them, not what profited them. And they knew that the buyers of (magic) would have no share in the happiness of the Hereafter. And vile was the price for which they did sell their souls, if they but knew!",2,102,2:102,1,1,16,6,FALSE,,,
2,110,البقرة,Al-Baqara,The Cow,Medinan,"If they had kept their Faith and guarded themselves from evil, far better had been the reward from their Lord, if they but knew!",2,103,2:103,1,1,16,6,FALSE,,,
2,111,البقرة,Al-Baqara,The Cow,Medinan,"O ye of Faith! Say not (to the Messenger) words of ambiguous import, but words of respect; and hearken (to him): To those without Faith is a grievous punishment.",2,104,2:104,1,1,16,6,FALSE,,,
2,112,البقرة,Al-Baqara,The Cow,Medinan,"It is never the wish of those without Faith among the People of the Book, nor of the Pagans, that anything good should come down to you from your Lord. But Allah will choose for His special Mercy whom He will - for Allah is Lord of grace abounding.",2,105,2:105,1,1,16,6,FALSE,,,
2,113,البقرة,Al-Baqara,The Cow,Medinan,"None of Our revelations do We abrogate or cause to be forgotten, but We substitute something better or similar: Knowest thou not that Allah Hath power over all things?",2,106,2:106,1,1,17,7,FALSE,,,
2,114,البقرة,Al-Baqara,The Cow,Medinan,Knowest thou not that to Allah belongeth the dominion of the heavens and the earth? And besides Him ye have neither patron nor helper.,2,107,2:107,1,1,17,7,FALSE,,,
2,115,البقرة,Al-Baqara,The Cow,Medinan,"Would ye question your Messenger as Moses was questioned of old? but whoever changeth from Faith to Unbelief, Hath strayed without doubt from the even way.",2,108,2:108,1,1,17,7,FALSE,,,
2,116,البقرة,Al-Baqara,The Cow,Medinan,"Quite a number of the People of the Book wish they could Turn you (people) back to infidelity after ye have believed, from selfish envy, after the Truth hath become Manifest unto them: But forgive and overlook, Till Allah accomplish His purpose; for Allah Hath power over all things.",2,109,2:109,1,1,17,7,FALSE,,,
2,117,البقرة,Al-Baqara,The Cow,Medinan,"And be steadfast in prayer and regular in charity: And whatever good ye send forth for your souls before you, ye shall find it with Allah: for Allah sees Well all that ye do.",2,110,2:110,1,1,17,7,FALSE,,,
2,118,البقرة,Al-Baqara,The Cow,Medinan,"And they say: ""None shall enter Paradise unless he be a Jew or a Christian."" Those are their (vain) desires. Say: ""Produce your proof if ye are truthful.""",2,111,2:111,1,1,17,7,FALSE,,,
2,119,البقرة,Al-Baqara,The Cow,Medinan,"Nay,-whoever submits His whole self to Allah and is a doer of good,- He will get his reward with his Lord; on such shall be no fear, nor shall they grieve.",2,112,2:112,1,1,17,7,FALSE,,,
2,120,البقرة,Al-Baqara,The Cow,Medinan,"The Jews say: ""The Christians have naught (to stand) upon; and the Christians say: ""The Jews have naught (To stand) upon."" Yet they (Profess to) study the (same) Book. Like unto their word is what those say who know not; but Allah will judge between them in their quarrel on the Day of Judgment.",2,113,2:113,1,1,18,7,FALSE,,,
